,SalePrice,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,PorchSF,BSMT_HighQual,Fireplaces,Pool,BedroomAbvGr,water_tower,graveyard,police,optician,slipway,bar,cinema,supermarket,hotel,stop,farmyard,christian_catholic,jewish,muslim,garden_centre,christian_lutheran,ExterQualDisc,OverallCondDisc,KitchenQualDisc,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,MasVnrType_None,MasVnrType_Stone
1252,146000,990,8428,0.2857142857142856,570.0,13.504109589041096,1.0,1,0,1,0,0,420.0,0,0,3,1,0,0,0,0,1,0,0,3,0,10,0,0,0,0,0,0.04761904761904773,0.38095238095238093,0.04761904761904773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1253,175000,1412,11457,0.4285714285714285,387.0,21.17808219178082,2.0,2,0,2,0,169,1005.0,1,0,3,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,-0.09523809523809518,-0.09523809523809529,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1254,256000,1660,10625,0.7142857142857142,1660.0,1.4164383561643836,3.0,2,0,3,0,120,0.0,1,0,3,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1255,129000,1144,9571,0.2857142857142856,1144.0,54.45205479452055,1.0,1,0,3,0,0,0.0,0,0,3,1,1,1,1,0,10,0,4,0,0,0,0,0,1,0,1,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1256,145000,990,9245,0.2857142857142856,304.0,14.093150684931508,2.0,1,0,1,0,0,686.0,0,0,3,1,0,0,0,0,1,0,0,3,0,10,0,0,0,0,0,0.04761904761904773,0.047619047619047616,0.04761904761904773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1257,148800,1120,10710,0.2857142857142856,864.0,43.52602739726027,2.0,1,0,1,0,162,0.0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0.38095238095238104,0.38095238095238093,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,89500,987,1680,0.4285714285714285,125.0,37.608219178082194,1.0,1,1,1,0,0,358.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,-0.09523809523809518,-0.4285714285714285,-0.09523809523809518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1259,167000,1374,9734,0.5714285714285714,143.0,5.3342465753424655,2.0,2,1,2,0,0,241.0,0,0,3,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1260,157900,1442,9750,0.4285714285714285,1442.0,49.27945205479452,1.0,1,1,1,0,275,0.0,0,0,4,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,-0.09523809523809518,0.07142857142857151,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,177500,1494,7500,0.4285714285714285,771.0,67.87945205479453,1.0,1,0,1,0,224,0.0,2,0,3,1,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2,-0.09523809523809518,0.23809523809523803,0.23809523809523814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1262,171500,1279,10125,0.4285714285714285,555.0,31.10410958904109,2.0,2,0,1,0,83,641.0,2,0,3,0,2,0,0,0,0,0,0,3,0,1,0,0,0,1,1,-0.09523809523809518,0.07142857142857151,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1263,109900,1040,7200,0.1428571428571428,0.0,56.53424657534247,2.0,1,0,0,0,29,0.0,0,0,2,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,3,0.19047619047619052,0.1904761904761904,0.19047619047619052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1264,184000,1651,12416,0.4285714285714285,208.0,22.84931506849315,2.0,2,0,1,0,0,1398.0,1,0,3,1,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,-0.09523809523809518,-0.09523809523809529,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1265,184500,1875,10530,0.4285714285714285,127.0,31.435616438356163,2.0,3,0,1,0,28,548.0,1,0,3,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,-0.09523809523809518,0.07142857142857151,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,334000,1710,8118,0.857142857142857,676.0,1.498630136986301,2.0,2,0,4,0,48,1034.0,1,0,2,2,0,0,0,1,0,1,2,0,0,1,0,1,0,0,1,0.14285714285714302,-0.5238095238095237,0.14285714285714302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1267,294000,1537,11563,0.7142857142857142,482.0,2.249315068493151,3.0,2,0,4,0,26,1036.0,0,0,3,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1268,290000,2683,9205,0.4285714285714285,226.0,18.42739726027397,2.0,2,1,1,0,447,704.0,2,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.23809523809523814,-0.09523809523809529,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,135000,1470,8172,0.1428571428571428,941.0,54.367123287671234,1.0,2,0,1,0,156,0.0,0,0,4,2,1,1,1,0,12,0,4,0,0,0,1,0,0,0,2,0.19047619047619052,0.3571428571428572,0.19047619047619052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1270,252000,2385,10790,0.5714285714285714,1066.0,9.334246575342464,3.0,2,1,1,0,38,0.0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,270000,1673,11354,0.5714285714285714,261.0,7.005479452054795,2.0,2,0,4,0,229,1412.0,1,0,3,1,0,0,1,0,1,0,2,3,1,5,0,0,0,0,0,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1272,275000,1742,6563,0.7142857142857142,594.0,21.92876712328767,2.0,2,0,4,0,262,1148.0,1,0,2,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1273,200000,1652,22002,0.4285714285714285,206.0,48.52876712328767,2.0,1,1,2,0,201,1386.0,1,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,-0.09523809523809518,0.23809523809523803,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,255900,1606,9658,0.7142857142857142,1598.0,3.4986301369863013,3.0,2,0,1,0,60,0.0,1,0,3,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1275,200000,1020,3907,0.7142857142857142,427.0,19.175342465753424,2.0,1,0,4,0,0,577.0,0,0,1,1,0,0,0,0,10,0,0,3,0,1,1,0,0,0,2,-0.3809523809523809,-0.380952380952381,-0.3809523809523809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1276,194500,1895,10832,0.5714285714285714,712.0,14.75890410958904,2.0,2,1,1,0,46,0.0,1,0,3,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1277,165500,1661,9600,0.4285714285714285,992.0,53.78630136986301,1.0,1,0,3,0,206,0.0,1,0,3,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,3,-0.09523809523809518,0.07142857142857151,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1278,187500,1604,8702,0.4285714285714285,926.0,11.254794520547945,2.0,2,1,1,0,36,0.0,1,0,3,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,-0.09523809523809518,-0.09523809523809529,-0.09523809523809518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1279,225000,1614,9316,0.5714285714285714,1558.0,1.1616438356164382,2.0,2,0,4,0,45,56.0,1,0,3,1,0,0,0,0,0,0,1,3,0,7,0,0,0,0,0,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,100000,1245,8239,0.2857142857142856,1008.0,90.22465753424656,1.0,1,0,1,0,334,0.0,0,0,3,0,1,1,1,0,4,0,4,1,0,1,0,0,0,0,3,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1281,177000,1913,7558,0.4285714285714285,896.0,81.21917808219177,2.0,1,1,1,0,0,0.0,1,0,3,2,0,1,0,0,11,0,2,0,0,0,1,0,0,0,3,-0.09523809523809518,0.07142857142857151,-0.09523809523809518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1282,220000,1991,11275,0.4285714285714285,854.0,75.21369863013699,2.0,1,1,2,0,19,0.0,1,0,3,2,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2,-0.09523809523809518,0.23809523809523803,-0.09523809523809518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,224900,1661,12137,0.5714285714285714,1649.0,12.336986301369864,2.0,2,0,1,0,34,0.0,0,0,3,1,0,0,1,0,1,0,2,3,1,11,0,0,0,0,0,-0.23809523809523808,-0.2380952380952382,0.09523809523809523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,156500,1377,8000,0.2857142857142856,1377.0,47.865753424657534,1.0,1,0,1,0,0,0.0,2,0,3,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,2,0.04761904761904773,0.047619047619047616,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1285,139000,1566,6000,0.2857142857142856,816.0,82.63835616438357,2.0,1,1,1,0,296,0.0,0,0,5,0,1,1,1,0,4,0,2,1,0,1,0,0,0,0,3,0.04761904761904773,0.38095238095238093,0.38095238095238104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,153000,1297,8532,0.2857142857142856,1297.0,55.78630136986301,2.0,1,0,1,0,0,0.0,1,0,3,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,3,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,88000,1092,2217,0.1428571428571428,546.0,39.608219178082194,1.0,1,1,1,0,0,0.0,0,0,3,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0.19047619047619052,0.023809523809523808,0.19047619047619052,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1288,115000,1771,21750,0.2857142857142856,0.0,49.86849315068493,2.0,1,0,0,0,0,0.0,1,0,3,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0.04761904761904773,-0.11904761904761899,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,100000,1392,9900,0.2857142857142856,1212.0,95.15068493150685,0.0,1,0,1,0,168,0.0,0,0,3,1,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3,-0.2857142857142856,-0.11904761904761899,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1290,195000,1550,21780,0.4285714285714285,817.0,86.72602739726027,1.0,1,1,1,0,429,0.0,1,0,3,2,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2,-0.09523809523809518,-0.09523809523809529,-0.09523809523809518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1291,172000,1398,7175,0.4285714285714285,494.0,16.506849315068493,2.0,2,0,1,0,46,904.0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.23809523809523814,-0.09523809523809529,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1292,259000,1822,14122,0.7142857142857142,1794.0,5.087671232876712,3.0,2,0,1,0,119,28.0,1,0,3,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,-0.04761904761904756,-0.380952380952381,0.2857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,90000,1296,10791,0.1428571428571428,0.0,39.77534246575343,2.0,2,0,0,0,0,0.0,0,0,2,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1,0.19047619047619052,0.1904761904761904,0.19047619047619052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1294,202900,1908,14191,0.7142857142857142,967.0,8.252054794520548,2.0,2,1,1,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1295,206000,2067,12732,0.5714285714285714,192.0,35.43835616438356,2.0,2,1,2,0,40,560.0,2,0,3,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,-0.23809523809523808,-0.0714285714285714,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1296,222000,1680,21695,0.4285714285714285,72.0,21.931506849315067,2.0,2,0,1,0,226,808.0,1,0,3,1,0,0,0,0,10,0,0,3,0,1,1,0,0,0,2,0.23809523809523814,0.5714285714285715,0.23809523809523814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,172000,1083,9927,0.5714285714285714,42.0,30.51780821917808,2.0,1,0,4,0,40,1005.0,1,0,2,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0.09523809523809523,-0.2380952380952382,-0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1298,138887,1784,13132,0.2857142857142856,747.0,92.55890410958904,1.0,1,1,2,0,40,0.0,0,0,4,2,1,1,0,0,11,0,2,0,0,0,1,0,0,0,3,0.04761904761904773,0.047619047619047616,0.04761904761904773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1299,139000,1250,5362,0.2857142857142856,661.0,97.8986301369863,2.0,2,0,1,0,81,0.0,1,0,3,2,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1300,278000,1830,20355,0.5714285714285714,1039.0,39.44109589041096,2.0,1,0,3,0,283,826.0,2,0,2,1,1,1,1,0,1,0,4,0,0,0,0,0,1,0,1,-0.23809523809523808,-0.0714285714285714,-0.23809523809523808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,249000,2673,12388,0.5714285714285714,441.0,29.6027397260274,2.0,2,1,1,0,84,602.0,1,0,4,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,-0.23809523809523808,0.09523809523809512,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,136500,1480,11100,0.2857142857142856,1080.0,56.53424657534247,1.0,1,0,2,0,68,0.0,1,0,4,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1303,150000,1495,12890,0.4285714285714285,1495.0,19.50958904109589,2.0,2,0,1,0,192,0.0,1,0,3,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,-0.09523809523809518,-0.09523809523809529,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1304,225000,2008,7800,0.2857142857142856,293.0,58.62191780821918,1.0,3,0,1,0,0,603.0,0,0,3,1,1,1,1,0,11,0,4,0,0,0,1,0,1,0,2,0.04761904761904773,0.5476190476190477,0.7142857142857144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1305,93900,1092,1495,0.1428571428571428,162.0,37.35342465753425,0.0,1,1,1,0,64,384.0,0,0,3,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0.19047619047619052,0.3571428571428572,0.19047619047619052,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1306,130000,1204,3701,0.7142857142857142,1191.0,19.594520547945205,2.0,2,0,1,0,70,0.0,0,0,2,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,-0.3809523809523809,-0.380952380952381,-0.3809523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1307,230000,1314,5001,0.5714285714285714,410.0,2.4986301369863013,2.0,2,0,1,0,62,904.0,1,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1308,124000,1229,1300,0.4285714285714285,276.0,29.350684931506848,2.0,1,1,1,0,0,285.0,1,0,2,1,0,0,0,0,10,0,0,3,0,1,1,0,0,0,2,-0.09523809523809518,0.07142857142857151,-0.09523809523809518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1309,145900,2200,8777,0.2857142857142856,188.0,108.73972602739724,0.0,2,2,1,0,70,1084.0,0,0,4,0,0,0,1,0,1,0,4,3,1,1,0,0,0,0,1,0.04761904761904773,0.38095238095238093,0.04761904761904773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1310,115000,1216,5520,0.2857142857142856,497.0,88.30958904109589,1.0,1,0,1,0,180,68.0,1,0,3,0,0,1,1,0,4,0,3,0,0,0,0,0,0,0,3,0.04761904761904773,0.38095238095238093,0.04761904761904773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1311,239500,2020,9828,0.7142857142857142,544.0,14.424657534246576,2.0,2,1,1,0,155,584.0,1,0,3,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1312,181000,1309,10140,0.4285714285714285,377.0,32.02191780821918,2.0,1,1,1,0,0,663.0,1,1,3,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,-0.09523809523809518,0.07142857142857151,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,175000,1464,12886,0.2857142857142856,76.0,46.78082191780822,2.0,2,0,3,0,100,444.0,1,0,3,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1314,149500,1962,8094,0.1428571428571428,888.0,95.47945205479452,2.0,1,1,1,0,364,0.0,1,0,4,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3,0.19047619047619052,0.1904761904761904,0.19047619047619052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1315,270000,1629,14536,0.7142857142857142,316.0,5.835616438356165,3.0,2,0,3,0,252,1300.0,1,0,3,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1316,241500,1363,39104,0.5714285714285714,322.0,54.28493150684932,2.0,1,0,4,0,0,1063.0,2,0,2,1,1,1,1,0,7,0,4,0,0,0,0,0,1,0,1,-0.23809523809523808,0.09523809523809512,-0.23809523809523808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1317,112500,928,6000,0.2857142857142856,928.0,51.44931506849315,1.0,1,0,1,0,0,0.0,0,0,3,0,1,1,1,0,4,0,2,1,0,1,0,0,0,0,2,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1318,152000,1558,13710,0.2857142857142856,910.0,57.45205479452055,1.0,1,1,1,0,0,0.0,0,0,4,0,0,1,0,0,4,1,4,2,0,0,1,0,0,0,2,0.04761904761904773,0.047619047619047616,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1319,186500,1792,10261,0.4285714285714285,936.0,8.336986301369864,2.0,2,1,1,0,0,0.0,1,0,3,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,-0.09523809523809518,-0.09523809523809529,-0.09523809523809518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,185000,1442,11717,0.4285714285714285,1442.0,39.11232876712329,2.0,2,0,1,0,0,0.0,1,0,2,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,-0.09523809523809518,0.07142857142857151,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,244000,2110,11160,0.5714285714285714,1045.0,42.276712328767125,2.0,2,1,1,0,0,1065.0,2,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.09523809523809523,-0.2380952380952382,0.4285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1322,82375,1344,10320,0.0,536.0,93.3945205479452,0.0,2,0,1,0,204,0.0,0,0,3,0,0,1,1,0,4,0,4,1,0,0,0,0,0,0,4,0.0,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1323,171000,1716,9247,0.4285714285714285,858.0,46.1945205479452,2.0,1,1,1,0,204,0.0,1,0,4,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,3,-0.09523809523809518,0.07142857142857151,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
